우선순위,시도명,사고위험지역명,군집라벨,위험점수,총사고건수,총사망자수,총중상자수,사고분석유형명
3순위 (일반부족 나머지),경기,경기도 용인시기흥구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,16,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 가평군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족 (카메라少),36,11,0,5,기타
3순위 (일반부족 나머지),부산,부산광역시 해운대구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,21,0,3,기타 / 신호위반 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 광명시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,11,0,5,기타 / U턴중 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 화성시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,기타 / U턴중 / 안전거리미확보
3순위 (일반부족 나머지),울산,울산광역시 중구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,21,0,3,기타 / 안전거리미확보
3순위 (일반부족 나머지),전남,전라남도 목포시내에서 2022년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,기타
3순위 (일반부족 나머지),광주,광주광역시 서구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,21,0,3,신호위반 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 평택시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 수원시 장안구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,U턴중 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 수원시 장안구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 수원시 권선구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,21,0,3,U턴중 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),부산,부산광역시 동래구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,11,0,5,안전거리미확보 / 기타
3순위 (일반부족 나머지),전남,전라남도 순천시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),전남,전라남도 여수시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,U턴중 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),경북,경상북도 구미시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,신호위반 / 기타
3순위 (일반부족 나머지),서울,서울특별시 동작구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 광명시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,11,0,5,기타 / 안전거리미확보
3순위 (일반부족 나머지),부산,부산광역시 금정구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,11,0,5,U턴중 / 기타
3순위 (일반부족 나머지),경기,경기도 수원시 장안구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 부산진구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,16,0,4,기타
3순위 (일반부족 나머지),경기,경기도 하남시내에서 2022년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,26,0,2,U턴중 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 파주시내에서 2021년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,21,0,3,기타 / 안전거리미확보
3순위 (일반부족 나머지),대전,대전광역시 유성구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),경남,경상남도 진주시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,부족 (카메라少),36,6,0,6,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 의왕시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),36,6,0,6,기타 / 신호위반
3순위 (일반부족 나머지),,강원특별자치도 춘천시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),36,11,0,5,기타
3순위 (일반부족 나머지),광주,광주광역시 북구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),36,26,0,2,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 안양시동안구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / U턴중 / 기타
3순위 (일반부족 나머지),경기,경기도 의정부시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,21,0,3,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 성남시 분당구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),전북,전라북도 전주시덕진구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,11,0,5,기타
3순위 (일반부족 나머지),울산,울산광역시 동구내에서 2020년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),36,11,0,5,기타 / U턴중
3순위 (일반부족 나머지),경기,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,U턴중 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),대구,대구광역시 중구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,11,0,5,U턴중 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 수원시 영통구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,11,0,5,안전거리미확보 / 기타
3순위 (일반부족 나머지),충남,충청남도 서천군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,부족 (카메라少),36,6,0,6,기타
3순위 (일반부족 나머지),경기,경기도 파주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,기타
3순위 (일반부족 나머지),경남,경상남도 양산시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,11,0,5,안전거리미확보 / 기타 / U턴중
3순위 (일반부족 나머지),경기,경기도 안성시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),인천,인천광역시 연수구내에서 2017년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),36,6,0,6,U턴중 / 기타
3순위 (일반부족 나머지),경기,경기도 용인시수지구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,11,0,5,안전거리미확보 / U턴중 / 기타
3순위 (일반부족 나머지),전남,전라남도 목포시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,신호위반 / 기타 / U턴중
3순위 (일반부족 나머지),경기,경기도 성남시 수정구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),부산,부산광역시 사상구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),36,11,0,5,안전거리미확보 / 기타 / 신호위반
3순위 (일반부족 나머지),대전,대전광역시 서구내에서 2017년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),36,21,0,3,U턴중 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 오산시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),36,16,0,4,신호위반 / 기타
3순위 (일반부족 나머지),충남,충청남도 서산시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),36,11,0,5,U턴중 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),대구,대구광역시 달서구내에서 2019년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),36,16,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),대구,대구광역시 수성구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,21,0,3,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 성남시 중원구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),광주,광주광역시 광산구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),36,16,0,4,기타 / 안전거리미확보 / U턴중
3순위 (일반부족 나머지),광주,광주광역시 광산구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),36,26,0,2,안전거리미확보 / 기타 / U턴중 / 신호위반
3순위 (일반부족 나머지),전남,전라남도 여수시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,기타 / U턴중 / 신호위반
3순위 (일반부족 나머지),전남,전라남도 여수시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,11,0,5,신호위반 / 기타
3순위 (일반부족 나머지),경기,경기도 광주시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,11,0,5,기타
3순위 (일반부족 나머지),경기,경기도 광주시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,16,0,4,기타 / 안전거리미확보 / U턴중
3순위 (일반부족 나머지),충북,충청북도 청주시 상당구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,기타 / U턴중
3순위 (일반부족 나머지),경기,경기도 이천시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),36,11,0,5,신호위반 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),대전,대전광역시 중구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,기타 / U턴중 / 안전거리미확보
3순위 (일반부족 나머지),대전,대전광역시 동구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,21,0,3,안전거리미확보 / U턴중 / 기타
3순위 (일반부족 나머지),서울,서울특별시 용산구내에서 2019년도에 반경50m 이내 다른사고4건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),서울,서울특별시 동작구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,21,0,3,안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 동래구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),서울,서울특별시 은평구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,11,0,5,기타 / 중앙선침범 / U턴중 / 신호위반
3순위 (일반부족 나머지),부산,부산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / U턴중 / 기타
3순위 (일반부족 나머지),부산,부산광역시 부산진구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / 기타 / 신호위반
3순위 (일반부족 나머지),대구,대구광역시 중구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / 기타 / U턴중
3순위 (일반부족 나머지),인천,인천광역시 미추홀구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),36,16,0,4,기타 / 신호위반 / 안전거리미확보
3순위 (일반부족 나머지),부산,부산광역시 수영구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),36,21,0,3,U턴중 / 안전거리미확보 / 중앙선침범 / 신호위반 / 기타
3순위 (일반부족 나머지),경남,경상남도 진주시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),36,6,0,6,기타 / U턴중
3순위 (일반부족 나머지),경남,경상남도 진주시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),36,6,0,6,기타
3순위 (일반부족 나머지),경기,경기도 시흥시내에서 2019년도에 반경50m 이내 다른사고10건 이상 지역,부족 (카메라少),36,11,0,5,안전거리미확보 / U턴중 / 기타
3순위 (일반부족 나머지),충북,충청북도 충주시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,11,0,5,안전거리미확보 / 기타
3순위 (일반부족 나머지),충북,충청북도 청주시 청원구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,11,0,5,기타 / 안전거리미확보
3순위 (일반부족 나머지),전북,전북특별자치도 전주시덕진구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),36,16,0,4,안전거리미확보 / 신호위반 / 기타
3순위 (일반부족 나머지),경남,경상남도 김해시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),36,11,0,5,기타 / 안전거리미확보 / 신호위반 / U턴중
3순위 (일반부족 나머지),인천,인천광역시 남구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,10,0,5,기타
3순위 (일반부족 나머지),충남,충청남도 아산시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,10,0,5,기타
3순위 (일반부족 나머지),대구,대구광역시 중구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),35,15,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),충남,충청남도 서산시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),35,20,0,3,기타 / 신호위반 / 안전거리미확보
3순위 (일반부족 나머지),서울,서울특별시 구로구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,신호위반 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),전남,전라남도 순천시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,15,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),서울,서울특별시 강남구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),35,20,0,3,안전거리미확보 / U턴중 / 기타
3순위 (일반부족 나머지),서울,서울특별시 강남구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),35,20,0,3,기타 / 안전거리미확보
3순위 (일반부족 나머지),서울,서울특별시 관악구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,15,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),광주,광주광역시 광산구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 신호위반 / 안전거리미확보
3순위 (일반부족 나머지),대전,대전광역시 동구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),서울,서울특별시 관악구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),강원,강원도 원주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),충북,충청북도 청주시 상당구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,10,0,5,기타
3순위 (일반부족 나머지),전남,전라남도 여수시내에서 2022년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 신호위반
3순위 (일반부족 나머지),대구,대구광역시 중구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,10,0,5,기타 / 안전거리미확보
3순위 (일반부족 나머지),충북,충청북도 청주시 상당구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,10,0,5,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 이천시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),35,10,0,5,기타 / 안전거리미확보
3순위 (일반부족 나머지),경북,경상북도 예천군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족 (카메라少),35,5,0,6,기타
3순위 (일반부족 나머지),충북,충청북도 청주시 서원구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,10,0,5,기타 / 안전거리미확보 / U턴중
3순위 (일반부족 나머지),경기,경기도 용인시기흥구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,20,0,3,기타 / 신호위반 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 과천시내에서 2022년도에 반경100m 이내 다른사고4건 이상 지역,부족 (카메라少),35,10,0,5,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 시흥시내에서 2022년도에 반경50m 이내 다른사고10건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),부산,부산광역시 서구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),광주,광주광역시 북구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),35,20,0,3,기타 / 안전거리미확보 / 신호위반
3순위 (일반부족 나머지),전남,전라남도 순천시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,10,0,5,기타 / U턴중
3순위 (일반부족 나머지),대구,대구광역시 수성구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,안전거리미확보 / 기타 / U턴중
3순위 (일반부족 나머지),경기,경기도 고양시일산서구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 신호위반
3순위 (일반부족 나머지),경기,경기도 의왕시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),경남,경상남도 양산시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,10,0,5,안전거리미확보 / 기타
3순위 (일반부족 나머지),충남,충청남도 천안시서북구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,U턴중 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 동래구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,10,0,5,기타
3순위 (일반부족 나머지),부산,부산광역시 동래구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,15,0,4,안전거리미확보 / 기타 / U턴중
3순위 (일반부족 나머지),경북,경상북도 포항시 북구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,10,0,5,안전거리미확보 / 기타
3순위 (일반부족 나머지),인천,인천광역시 남동구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,U턴중 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 가평군내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,부족 (카메라少),35,10,0,5,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 양주시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,15,0,4,신호위반 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),충남,충청남도 청양군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,부족 (카메라少),35,5,0,6,기타
3순위 (일반부족 나머지),대구,대구광역시 서구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,25,0,2,안전거리미확보 / 기타 / U턴중
3순위 (일반부족 나머지),대구,대구광역시 동구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,20,0,3,기타 / 안전거리미확보
3순위 (일반부족 나머지),서울,서울특별시 강남구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),35,30,0,1,기타 / 안전거리미확보 / 신호위반
3순위 (일반부족 나머지),경북,경상북도 상주시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),35,10,0,5,기타 / 안전거리미확보 / U턴중
3순위 (일반부족 나머지),경북,경상북도 문경시내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,부족 (카메라少),35,10,0,5,기타
3순위 (일반부족 나머지),경기,경기도 안산시단원구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 안산시단원구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,기타 / U턴중 / 안전거리미확보
3순위 (일반부족 나머지),서울,서울특별시 서초구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),서울,서울특별시 송파구내에서 2017년도에 반경50m 이내 다른사고14건 이상 지역,부족 (카메라少),35,20,0,3,기타 / 안전거리미확보
3순위 (일반부족 나머지),,강원특별자치도 원주시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,15,0,4,기타 / U턴중 / 신호위반 / 안전거리미확보
3순위 (일반부족 나머지),경남,경상남도 김해시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),경남,경상남도 통영시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),35,15,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 수원시 영통구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,20,0,3,안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 동구내에서 2020년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),35,10,0,5,기타 / U턴중 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 성남시 수정구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,10,0,5,기타 / 안전거리미확보 / U턴중
3순위 (일반부족 나머지),부산,부산광역시 동래구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,10,0,5,신호위반 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),광주,광주광역시 서구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),부산,부산광역시 수영구내에서 2020년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),35,15,0,4,기타 / U턴중
3순위 (일반부족 나머지),서울,서울특별시 금천구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,20,0,3,안전거리미확보 / U턴중 / 기타
3순위 (일반부족 나머지),서울,서울특별시 동작구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 부천시내에서 2024년도에 반경50m 이내 다른사고10건 이상 지역,부족 (카메라少),35,15,0,4,U턴중 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),경북,경상북도 영주시내에서 2022년도에 반경100m 이내 다른사고4건 이상 지역,부족 (카메라少),35,10,0,5,기타
3순위 (일반부족 나머지),경기,경기도 성남시수정구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,15,0,4,기타 / U턴중 / 신호위반 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 수원시 팔달구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 신호위반 / 안전거리미확보 / U턴중
3순위 (일반부족 나머지),울산,울산광역시 중구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,20,0,3,안전거리미확보 / 기타
3순위 (일반부족 나머지),서울,서울특별시 종로구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,15,0,4,안전거리미확보 / 기타 / U턴중
3순위 (일반부족 나머지),부산,부산광역시 사하구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,10,0,5,신호위반 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 하남시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),35,10,0,5,U턴중 / 기타
3순위 (일반부족 나머지),경기,경기도 하남시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),서울,서울특별시 동대문구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,기타 / U턴중
3순위 (일반부족 나머지),경남,경상남도 사천시내에서 2022년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 의정부시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,15,0,4,U턴중 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),전남,전라남도 목포시내에서 2021년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,35,0,0,신호위반 / 기타 / 안전거리미확보
3순위 (일반부족 나머지),경북,경상북도 영천시내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,부족 (카메라少),35,10,0,5,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),35,15,0,4,기타
3순위 (일반부족 나머지),경기,경기도 이천시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,부족 (카메라少),35,10,0,5,안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 광주시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,10,0,5,기타 / 안전거리미확보
3순위 (일반부족 나머지),경기,경기도 광주시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,10,0,5,신호위반 / 기타
3순위 (일반부족 나머지),경남,경상남도 김해시내에서 2021년도에 반경80m 이내 다른사고10건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 신호위반
3순위 (일반부족 나머지),서울,서울특별시 성동구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,부족 (카메라少),35,15,0,4,안전거리미확보 / 기타
3순위 (일반부족 나머지),인천,인천광역시 연수구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,부족 (카메라少),35,10,0,5,신호위반 / 안전거리미확보 / 기타
3순위 (일반부족 나머지),경기,경기도 구리시내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,20,0,3,안전거리미확보 / 신호위반 / 기타
3순위 (일반부족 나머지),서울,서울특별시 서대문구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,부족 (카메라少),35,15,0,4,기타 / 신호위반
