연도코드,시도명,시군구코드,사고위험지역명,사고위험지역id,총사고건수,총사망자수,총중상자수,총경상자수,사고분석유형명,반경내카메라수,반경내과속카메라,반경내신호카메라,카메라효과비율,cluster,군집라벨
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114421,27,0,8,27,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,2,사고다발 (사고多+중상多)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114422,12,0,4,9,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114423,10,0,1,9,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114424,11,0,2,13,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114425,16,0,8,16,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114426,11,0,2,19,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114427,12,0,1,9,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114428,10,0,1,14,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114429,13,0,4,13,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114430,8,2,1,4,신호위반 / 기타 / 과속,1,1,0,66.66666666666666,1,사망위험 (사망사고 집중)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114431,18,0,0,26,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41287,경기도 고양시일산서구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114432,19,0,6,26,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41290,경기도 과천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,114433,4,0,3,2,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41290,경기도 과천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,114434,11,0,8,13,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41290,경기도 과천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,114435,4,0,0,5,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41290,경기도 과천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,114436,6,2,2,1,기타 / 과속 / 안전거리미확보,0,0,0,66.66666666666666,1,사망위험 (사망사고 집중)
2020,경기,41290,경기도 과천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,114437,6,1,2,5,안전거리미확보 / 기타,0,0,0,50.0,1,사망위험 (사망사고 집중)
2020,경기,41290,경기도 과천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,114438,8,0,2,12,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41290,경기도 과천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,114439,5,0,1,6,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41290,경기도 과천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,114440,27,0,16,68,기타 / 안전거리미확보,0,0,0,50.0,2,사고다발 (사고多+중상多)
2020,경기,41290,경기도 과천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,114441,7,0,2,18,안전거리미확보 / 기타,1,1,0,50.0,3,과잉 (카메라多 사고少)
2020,경기,41310,경기도 구리시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114449,14,0,2,17,안전거리미확보 / 신호위반 / 기타,1,0,1,66.66666666666666,3,과잉 (카메라多 사고少)
2020,경기,41310,경기도 구리시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114450,14,0,2,22,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41310,경기도 구리시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114454,20,0,5,24,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41360,경기도 남양주시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114455,22,0,17,58,기타 / 안전거리미확보 / U턴중,0,0,0,33.33333333333333,2,사고다발 (사고多+중상多)
2020,경기,41360,경기도 남양주시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114462,14,0,2,16,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41360,경기도 남양주시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114463,17,0,1,26,신호위반 / 기타,1,0,1,50.0,3,과잉 (카메라多 사고少)
2020,경기,41360,경기도 남양주시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114465,12,0,6,20,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41360,경기도 남양주시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114467,11,0,2,14,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114468,6,0,1,5,신호위반 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114469,88,1,19,73,기타 / U턴중 / 안전거리미확보 / 신호위반 / 과속,0,0,0,60.0,2,사고다발 (사고多+중상多)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114470,9,0,5,15,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114471,7,0,1,6,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114472,7,0,1,10,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114473,15,0,2,15,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114474,6,0,1,6,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114475,6,0,2,12,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114476,14,0,3,16,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114477,47,0,14,53,신호위반 / U턴중 / 기타 / 안전거리미확보,0,0,0,50.0,2,사고다발 (사고多+중상多)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114478,33,0,5,38,U턴중 / 안전거리미확보 / 기타 / 신호위반,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114479,7,0,1,5,기타 / 과속,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114480,49,2,12,56,중앙선침범 / 기타 / 안전거리미확보 / U턴중 / 신호위반,0,0,0,60.0,1,사망위험 (사망사고 집중)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114482,26,0,3,37,기타 / U턴중 / 신호위반 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114483,13,0,4,23,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114484,9,0,1,11,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114485,6,0,4,4,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41370,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114486,11,0,2,11,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41390,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114487,16,0,7,18,신호위반 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41390,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114488,14,0,3,16,기타 / 안전거리미확보,1,0,1,50.0,3,과잉 (카메라多 사고少)
2020,경기,41390,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114489,18,0,1,37,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41390,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114490,16,0,4,16,신호위반 / 안전거리미확보 / 기타,0,0,0,66.66666666666666,0,부족 (카메라少)
2020,경기,41390,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114491,13,0,3,15,안전거리미확보 / 기타 / 신호위반,0,0,0,66.66666666666666,0,부족 (카메라少)
2020,경기,41390,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114494,12,0,0,30,U턴중 / 안전거리미확보 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41390,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114495,11,0,2,14,U턴중 / 기타 / 안전거리미확보,1,0,1,33.33333333333333,3,과잉 (카메라多 사고少)
2020,경기,41390,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114497,21,0,5,28,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41390,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114499,10,0,4,9,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41390,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114500,10,0,8,17,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41410,경기도 군포시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114505,10,0,1,15,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41410,경기도 군포시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114506,24,1,4,24,기타 / U턴중 / 안전거리미확보,1,0,1,33.33333333333333,1,사망위험 (사망사고 집중)
2020,경기,41410,경기도 군포시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114509,14,0,3,19,기타 / U턴중,1,0,1,0.0,3,과잉 (카메라多 사고少)
2020,경기,41410,경기도 군포시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114510,13,0,1,12,U턴중 / 기타,1,0,1,0.0,3,과잉 (카메라多 사고少)
2020,경기,41410,경기도 군포시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114511,9,0,2,8,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41410,경기도 군포시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114512,9,0,2,7,U턴중 / 기타,2,0,2,0.0,3,과잉 (카메라多 사고少)
2020,경기,41430,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114513,15,0,4,9,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41430,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114515,12,0,4,10,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41430,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114516,14,0,6,14,U턴중 / 기타,1,0,1,0.0,3,과잉 (카메라多 사고少)
2020,경기,41430,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114517,13,0,3,12,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41430,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114518,17,1,6,13,안전거리미확보 / U턴중 / 기타,2,0,2,33.33333333333333,3,과잉 (카메라多 사고少)
2020,경기,41430,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114520,12,0,8,17,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41430,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114521,23,0,4,23,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41430,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114522,6,0,1,13,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41430,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,114525,7,0,0,10,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114526,10,0,2,25,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114527,11,0,1,15,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114528,38,0,4,56,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114529,19,0,4,25,안전거리미확보 / 기타,1,0,1,50.0,3,과잉 (카메라多 사고少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114531,16,0,4,12,U턴중 / 안전거리미확보 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114532,25,0,7,27,안전거리미확보 / U턴중 / 신호위반 / 기타,2,0,2,50.0,3,과잉 (카메라多 사고少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114533,17,1,9,32,U턴중 / 기타 / 신호위반,0,0,0,33.33333333333333,1,사망위험 (사망사고 집중)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114534,21,0,7,16,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114535,10,0,6,10,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114536,22,0,12,11,중앙선침범 / 기타,0,0,0,50.0,2,사고다발 (사고多+중상多)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114537,18,0,4,22,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114538,13,0,3,15,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114539,22,0,3,25,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114543,16,0,6,19,U턴중 / 기타,1,0,1,0.0,3,과잉 (카메라多 사고少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114544,10,0,2,9,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114545,24,0,2,32,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41450,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114546,12,0,2,23,U턴중 / 기타,1,0,1,0.0,3,과잉 (카메라多 사고少)
2020,경기,41461,경기도 용인시처인구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,114547,12,0,3,11,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41461,경기도 용인시처인구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,114548,13,1,1,16,기타 / U턴중,0,0,0,0.0,1,사망위험 (사망사고 집중)
2020,경기,41461,경기도 용인시처인구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,114550,12,0,0,30,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41463,경기도 용인시기흥구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,114552,18,0,0,48,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41463,경기도 용인시기흥구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,114553,20,0,7,41,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41463,경기도 용인시기흥구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,114557,35,1,8,42,안전거리미확보 / 신호위반 / 기타 / U턴중,2,0,2,50.0,3,과잉 (카메라多 사고少)
2020,경기,41463,경기도 용인시기흥구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,114561,16,0,2,17,기타 / U턴중 / 안전거리미확보 / 신호위반,3,0,3,50.0,3,과잉 (카메라多 사고少)
2020,경기,41463,경기도 용인시기흥구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,114563,20,0,3,24,기타 / 신호위반 / 안전거리미확보,0,0,0,66.66666666666666,0,부족 (카메라少)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114564,14,0,2,10,기타 / 안전거리미확보 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114565,9,0,2,15,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114566,10,0,3,10,기타 / U턴중 / 신호위반,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114567,13,0,3,11,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114569,24,0,9,25,안전거리미확보 / 신호위반 / 기타,0,0,0,66.66666666666666,2,사고다발 (사고多+중상多)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114573,10,1,3,16,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114574,8,0,0,10,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114575,9,0,2,13,신호위반 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114576,22,0,3,19,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114578,10,0,0,10,U턴중 / 안전거리미확보 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114579,10,0,4,17,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41465,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114580,14,0,8,34,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41480,경기도 파주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114581,12,0,5,15,U턴중 / 안전거리미확보 / 신호위반 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41480,경기도 파주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114582,12,0,5,15,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41480,경기도 파주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114583,10,1,0,18,안전거리미확보 / 기타,0,0,0,50.0,1,사망위험 (사망사고 집중)
2020,경기,41480,경기도 파주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114584,14,0,2,15,기타 / U턴중 / 안전거리미확보,1,0,1,33.33333333333333,3,과잉 (카메라多 사고少)
2020,경기,41480,경기도 파주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114585,16,0,4,15,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41480,경기도 파주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114586,13,0,2,14,U턴중 / 기타 / 신호위반 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41480,경기도 파주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114587,10,1,3,8,신호위반 / 기타,0,0,0,50.0,1,사망위험 (사망사고 집중)
2020,경기,41500,경기도 이천시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114590,12,0,1,9,안전거리미확보 / 기타 / 신호위반,0,0,0,66.66666666666666,0,부족 (카메라少)
2020,경기,41500,경기도 이천시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114591,8,0,0,15,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41500,경기도 이천시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114592,12,0,2,15,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41500,경기도 이천시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114593,13,0,4,15,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41500,경기도 이천시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114595,10,0,3,9,안전거리미확보 / 기타 / 신호위반,0,0,0,66.66666666666666,0,부족 (카메라少)
2020,경기,41550,경기도 안성시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114597,15,0,2,18,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41550,경기도 안성시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114600,12,0,6,21,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41550,경기도 안성시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114601,10,0,2,17,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41550,경기도 안성시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114602,16,0,4,19,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41550,경기도 안성시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114604,11,0,1,15,기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41550,경기도 안성시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,114605,8,0,2,9,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41570,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114607,17,0,6,19,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41570,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114608,14,1,3,20,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2020,경기,41570,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114609,12,0,3,12,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41570,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114611,11,0,2,9,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41570,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114612,10,0,4,8,기타,3,0,3,0.0,3,과잉 (카메라多 사고少)
2020,경기,41570,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114613,13,0,3,15,U턴중 / 기타,0,0,0,0.0,0,부족 (카메라少)
2020,경기,41570,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114614,16,0,5,18,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41570,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114615,38,0,10,67,안전거리미확보 / 기타,0,0,0,50.0,2,사고다발 (사고多+중상多)
2020,경기,41570,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114616,13,0,4,23,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41570,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,114617,17,1,9,17,기타 / 안전거리미확보 / U턴중 / 신호위반,0,0,0,50.0,1,사망위험 (사망사고 집중)
2020,경기,41590,경기도 화성시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114626,10,0,0,12,기타,1,0,1,0.0,3,과잉 (카메라多 사고少)
2020,경기,41590,경기도 화성시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114627,10,0,0,28,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41590,경기도 화성시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114628,13,0,4,9,기타 / 신호위반,0,0,0,50.0,0,부족 (카메라少)
2020,경기,41590,경기도 화성시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114629,16,0,4,13,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2020,경기,41590,경기도 화성시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,114630,13,0,2,12,안전거리미확보 / 기타,1,1,0,50.0,3,과잉 (카메라多 사고少)
